C_TERRITOIRE_ID;C_LBLTERRITOIRE;C_DEPARTEMENT_ID;C_LBLDEPARTEMENT;C_REGION_ID;C_LBLREGION;TX_ACCESM6;TX_PRESEMPM6;TX_ACCESM6_D;TX_PRESEMPM6_D;DELTA_TX_ACCESM6;DELTA_TX_PRESEMPM6;TERRITOIRE_PROCHE1;TERRITOIRE_PROCHE2;TERRITOIRE_PROCHE3;TERRITOIRE_PROCHE4;TERRITOIRE_PROCHE5;TERRITOIRE_PROCHE6;TERRITOIRE_PROCHE7;TERRITOIRE_PROCHE8;TERRITOIRE_PROCHE9;TERRITOIRE_PROCHE10
CLPE49001;ANGERS;49;MAINE-ET-LOIRE;52;PAYS DE LA LOIRE;0.2708745506;0.1767358543;0.2522819713;0.1696015572;0.0185925792;0.007134297;CLPE14002;CLPE37004;CLPE29001;CLPE22002;CLPE41001;CLPE45003;CLPE44001;CLPE50002;CLPE72001;CLPE73002
CLPE49002;CHOLET;49;MAINE-ET-LOIRE;52;PAYS DE LA LOIRE;0.3043790628;0.2103950295;0.2884150663;0.1972755039;0.0159639965;0.0131195256;CLPE35004;CLPE44004;CLPE53003;CLPE44003;CLPE42002;CLPE44002;CLPE67002;CLPE85004;CLPE79001;CLPE53002
CLPE49003;SAUMUR;49;MAINE-ET-LOIRE;52;PAYS DE LA LOIRE;0.2845762878;0.1826984166;0.2651198215;0.1752007857;0.0194564662;0.0074976309;CLPE16002;CLPE47002;CLPE26003;CLPE37002;CLPE29004;CLPE72003;CLPE79003;CLPE47001;CLPE33007;CLPE37001
CLPE49004;SEGRÉ;49;MAINE-ET-LOIRE;52;PAYS DE LA LOIRE;0.2952757196;0.1991836601;0.2854797426;0.1928385786;0.009795977;0.0063450815;CLPE44002;CLPE79001;CLPE85004;CLPE53003;CLPE35004;CLPE42002;CLPE37002;CLPE49003;CLPE16002;CLPE44004
CLPE50001;CENTRE MANCHE;50;MANCHE;28;NORMANDIE;0.2569665683;0.1726785691;0.2621311791;0.1749443205;-0.005164611;-0.002265751;CLPE39002;CLPE79002;CLPE71005;CLPE40001;CLPE47001;CLPE41001;CLPE85004;CLPE79001;CLPE19001;CLPE50003
CLPE50002;COTENTIN;50;MANCHE;28;NORMANDIE;0.2561992765;0.1778344236;0.2608515634;0.1742589601;-0.004652287;0.0035754634;CLPE71002;CLPE41001;CLPE68002;CLPE01002;CLPE67004;CLPE22002;CLPE49001;CLPE38003;CLPE68005;CLPE42003
CLPE50003;SUD MANCHE;50;MANCHE;28;NORMANDIE;0.2508591577;0.1679634616;0.2651378929;0.1796041847;-0.014278735;-0.011640723;CLPE40001;CLPE22003;CLPE22001;CLPE14001;CLPE22002;CLPE19001;CLPE14003;CLPE29003;CLPE12002;CLPE56002
CLPE51001;CHÂLONS-EN-CHAMPAGNE;51;MARNE;44;GRAND EST;0.2330865416;0.1495804541;0.2217532547;0.147971552;0.0113332869;0.0016089021;CLPE18001;CLPE62001;CLPE82002;CLPE16001;CLPE57003;CLPE58004;CLPE60003;CLPE72001;CLPE52003;CLPE62007
CLPE51002;EPERNAY;51;MARNE;44;GRAND EST;0.2920174165;0.1823899371;0.2814088956;0.1873173592;0.010608521;-0.004927422;CLPE16002;CLPE21001;CLPE37002;CLPE49003;CLPE53003;CLPE26003;CLPE29004;CLPE49004;CLPE49002;CLPE51004
CLPE51003;REIMS;51;MARNE;44;GRAND EST;0.2280628911;0.1467922056;0.2260823857;0.1494405665;0.0019805054;-0.002648361;CLPE76004;CLPE38002;CLPE34003;CLPE69M02;CLPE42001;CLPE67005;CLPE21003;CLPE28002;CLPE60004;CLPE37004
CLPE51004;SÉZANNE;51;MARNE;44;GRAND EST;0.2557230877;0.1635024796;0.2561380771;0.1675074591;-0.000414989;-0.004004979;CLPE17001;CLPE10001;CLPE71004;CLPE37002;CLPE33007;CLPE26003;CLPE41002;CLPE61002;CLPE29002;CLPE56002
CLPE51005;VITRY-LE-FRANÇOIS;51;MARNE;44;GRAND EST;0.2218266466;0.1474149567;0.2238402205;0.1508210425;-0.002013574;-0.003406086;CLPE70002;CLPE80001;CLPE52003;CLPE80004;CLPE57003;CLPE80003;CLPE71001;CLPE51001;CLPE88002;CLPE62007
CLPE52001;CHAUMONT;52;HAUTE-MARNE;44;GRAND EST;0.2258692967;0.1499069387;0.218864333;0.1446215827;0.0070049637;0.005285356;CLPE65003;CLPE36001;CLPE03002;CLPE57003;CLPE19003;CLPE09003;CLPE55001;CLPE28004;CLPE89002;CLPE88001
CLPE52002;LANGRES;52;HAUTE-MARNE;44;GRAND EST;0.2498429813;0.1724850832;0.2464050389;0.1630397494;0.0034379424;0.0094453339;CLPE79003;CLPE15001;CLPE32002;CLPE86002;CLPE87003;CLPE70001;CLPE19002;CLPE71003;CLPE19001;CLPE19003
CLPE52003;SAINT-DIZIER;52;HAUTE-MARNE;44;GRAND EST;0.200080501;0.1322939234;0.2189979488;0.1461886583;-0.018917448;-0.013894735;CLPE51005;CLPE71001;CLPE80001;CLPE70002;CLPE51001;CLPE18001;CLPE36001;CLPE62003;CLPE88001;CLPE57003
CLPE53001;MAYENNE CENTRE;53;MAYENNE;52;PAYS DE LA LOIRE;0.2819681605;0.1942696152;0.2698968973;0.1824594775;0.0120712632;0.0118101377;CLPE85001;CLPE86003;CLPE17002;CLPE29001;CLPE35004;CLPE79002;CLPE50001;CLPE73002;CLPE56003;CLPE44003
CLPE53002;MAYENNE NORD;53;MAYENNE;52;PAYS DE LA LOIRE;0.2580183147;0.1732790509;0.2695958247;0.1835048273;-0.01157751;-0.010225776;CLPE35004;CLPE42002;CLPE56002;CLPE72002;CLPE37002;CLPE50001;CLPE53003;CLPE76003;CLPE35001;CLPE22001
CLPE53003;MAYENNE SUD;53;MAYENNE;52;PAYS DE LA LOIRE;0.2987511135;0.2059481176;0.288205688;0.1966172401;0.0105454255;0.0093308775;CLPE44004;CLPE35004;CLPE44002;CLPE49002;CLPE53002;CLPE42002;CLPE85004;CLPE79001;CLPE49004;CLPE21001
CLPE54001;BRIEY - LONGWY;54;MEURTHE-ET-MOSELLE;44;GRAND EST;0.1827528144;0.1133873736;0.2004056571;0.1314301398;-0.017652843;-0.018042766;CLPE57001;CLPE57005;CLPE54002;CLPE02002;CLPE10002;CLPE59001;CLPE62004;CLPE18003;CLPE02004;CLPE55002
CLPE54002;LUNÉVILLE;54;MEURTHE-ET-MOSELLE;44;GRAND EST;0.1960025722;0.1321090859;0.1955733488;0.1277586036;0.0004292234;0.0043504824;CLPE02002;CLPE57001;CLPE59001;CLPE02004;CLPE54001;CLPE55002;CLPE03001;CLPE88004;CLPE57005;CLPE62004
CLPE54003;NANCY - PONT-À-MOUSSON;54;MEURTHE-ET-MOSELLE;44;GRAND EST;0.198044383;0.1322271055;0.2136460808;0.1403133687;-0.015601698;-0.008086263;CLPE57002;CLPE76004;CLPE80002;CLPE59004;CLPE90001;CLPE42001;CLPE68003;CLPE25001;CLPE84002;CLPE51003
CLPE54004;TOUL;54;MEURTHE-ET-MOSELLE;44;GRAND EST;0.2198712573;0.1489494322;0.221264376;0.1470961927;-0.001393119;0.0018532396;CLPE88001;CLPE57003;CLPE70002;CLPE81003;CLPE82002;CLPE18001;CLPE68005;CLPE58004;CLPE51001;CLPE24003
CLPE55001;NORD MEUSE;55;MEUSE;44;GRAND EST;0.1963060055;0.1338583534;0.2137912878;0.1411286407;-0.017485282;-0.007270287;CLPE55002;CLPE88001;CLPE09003;CLPE65003;CLPE03002;CLPE81003;CLPE52001;CLPE11001;CLPE36001;CLPE70002
CLPE55002;SUD MEUSE;55;MEUSE;44;GRAND EST;0.2070377516;0.1377666818;0.2043048123;0.1362415105;0.0027329393;0.0015251713;CLPE88001;CLPE70002;CLPE03002;CLPE81003;CLPE88004;CLPE88002;CLPE71001;CLPE02002;CLPE18002;CLPE55001
CLPE56001;AURAY - VANNES;56;MORBIHAN;53;BRETAGNE;0.2841387349;0.1955172631;0.2791399615;0.1897477883;0.0049987734;0.0057694748;CLPE35003;CLPE44003;CLPE22001;CLPE29003;CLPE17002;CLPE40003;CLPE85003;CLPE56003;CLPE64003;CLPE14003
CLPE56002;CENTRE BRETAGNE;56;MORBIHAN;53;BRETAGNE;0.2814435423;0.1900915785;0.2570093453;0.1720739633;0.024434197;0.0180176153;CLPE41002;CLPE35001;CLPE14004;CLPE86001;CLPE39001;CLPE01004;CLPE26003;CLPE40001;CLPE01002;CLPE53002
CLPE56003;LORIENT;56;MORBIHAN;53;BRETAGNE;0.2604397773;0.1721783107;0.257256525;0.1731241173;0.0031832522;-0.000945807;CLPE29003;CLPE22002;CLPE19001;CLPE29001;CLPE79002;CLPE64002;CLPE17002;CLPE40001;CLPE17006;CLPE41001
CLPE57001;FORBACH - BOULAY - MOSELLE;57;MOSELLE;44;GRAND EST;0.1885716829;0.1246164754;0.1928155748;0.1255958425;-0.004243892;-0.000979367;CLPE54001;CLPE59001;CLPE02002;CLPE54002;CLPE57005;CLPE08004;CLPE62004;CLPE02004;CLPE02003;CLPE08001
CLPE57002;METZ;57;MOSELLE;44;GRAND EST;0.2172316674;0.1438052084;0.2091944863;0.1376119665;0.0080371811;0.0061932419;CLPE54003;CLPE88001;CLPE10003;CLPE57005;CLPE90001;CLPE80002;CLPE68003;CLPE42001;CLPE76004;CLPE60003
CLPE57003;SARREBOURG - CHÂTEAU - SALINS;57;MOSELLE;44;GRAND EST;0.2332408335;0.1617076492;0.2236138358;0.1485791542;0.0096269977;0.0131284951;CLPE54004;CLPE51001;CLPE82002;CLPE70002;CLPE18001;CLPE70003;CLPE51005;CLPE24003;CLPE63003;CLPE88001
CLPE57004;SARREGUEMINES;57;MOSELLE;44;GRAND EST;0.1987863631;0.1341495333;0.2049399324;0.1361564308;-0.006153569;-0.002006898;CLPE88004;CLPE71001;CLPE02004;CLPE70002;CLPE55002;CLPE03001;CLPE90001;CLPE88001;CLPE45002;CLPE03003
CLPE57005;THIONVILLE;57;MOSELLE;44;GRAND EST;0.2097644489;0.1281328388;0.1971370521;0.1296964021;0.0126273968;-0.001563563;CLPE57002;CLPE54001;CLPE57001;CLPE90001;CLPE54002;CLPE88001;CLPE02004;CLPE68003;CLPE02002;CLPE03001
CLPE58001;CHÂTEAU-CHINON;58;NIÈVRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2098197161;0.1383028598;0.2243649936;0.1464951154;-0.014545277;-0.008192256;CLPE36003;CLPE21004;CLPE23001;CLPE12001;CLPE24002;CLPE31003;CLPE87001;CLPE58003;CLPE17005;CLPE46003
CLPE58002;CLAMECY;58;NIÈVRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.1813000348;0.1167768883;0.2004536786;0.1315472772;-0.019153644;-0.014770389;CLPE18002;CLPE11002;CLPE23001;CLPE55002;CLPE18003;CLPE21004;CLPE03003;CLPE30003;CLPE54002;CLPE36002
CLPE58003;COSNE-COURS-SUR-LOIRE;58;NIÈVRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2117009095;0.1366474388;0.2216128699;0.1453972208;-0.00991196;-0.008749782;CLPE23001;CLPE61002;CLPE24003;CLPE21004;CLPE36003;CLPE71003;CLPE63002;CLPE03003;CLPE89001;CLPE71001
CLPE58004;NEVERS;58;NIÈVRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.1996790886;0.1318347229;0.2236973135;0.1486494284;-0.024018225;-0.016814705;CLPE18001;CLPE61003;CLPE24003;CLPE16001;CLPE71001;CLPE76002;CLPE88001;CLPE89001;CLPE82002;CLPE60003
CLPE59001;CAMBRAI;59;NORD;32;HAUTS-DE-FRANCE;0.1962974057;0.1321559511;0.1915728176;0.1264013286;0.0047245881;0.0057546225;CLPE02002;CLPE02003;CLPE62004;CLPE57001;CLPE02004;CLPE59002;CLPE59006;CLPE54002;CLPE02005;CLPE08004
CLPE59002;DOUAI;59;NORD;32;HAUTS-DE-FRANCE;0.2084219042;0.1367394761;0.1919163648;0.1269975449;0.0165055394;0.0097419312;CLPE59006;CLPE59001;CLPE62005;CLPE62002;CLPE02003;CLPE62004;CLPE02002;CLPE57001;CLPE02004;CLPE08004
CLPE59003;DUNKERQUE;59;NORD;32;HAUTS-DE-FRANCE;0.2141006217;0.1436239775;0.214038765;0.1434132356;0.0000618567;0.0002107419;CLPE76002;CLPE62003;CLPE80002;CLPE62007;CLPE62002;CLPE72001;CLPE60003;CLPE76001;CLPE58004;CLPE60001
CLPE59004;LILLE METROPOLE;59;NORD;32;HAUTS-DE-FRANCE;0.2009813738;0.1327995787;0.214506956;0.1432855178;-0.013525582;-0.010485939;CLPE67005;CLPE54003;CLPE13004;CLPE51003;CLPE76004;CLPE95001;CLPE77004;CLPE60004;CLPE77005;CLPE68003
CLPE59005;SAMBRE - AVESNOIS;59;NORD;32;HAUTS-DE-FRANCE;0.1758637081;0.116873366;0.1870766542;0.1232423097;-0.011212946;-0.006368944;CLPE59006;CLPE08004;CLPE59001;CLPE08001;CLPE57001;CLPE59002;CLPE02003;CLPE62004;CLPE02002;CLPE02005
CLPE59006;VALENCIENNES;59;NORD;32;HAUTS-DE-FRANCE;0.1806032757;0.1193673017;0.1895561679;0.1250295755;-0.008952892;-0.005662274;CLPE59002;CLPE02003;CLPE59005;CLPE59001;CLPE08004;CLPE57001;CLPE08001;CLPE62004;CLPE02002;CLPE62005
CLPE60001;BEAUVAIS;60;OISE;32;HAUTS-DE-FRANCE;0.212232225;0.1430509922;0.2220436845;0.150163536;-0.00981146;-0.007112544;CLPE60003;CLPE27002;CLPE28003;CLPE28002;CLPE60004;CLPE13003;CLPE76004;CLPE76002;CLPE89003;CLPE27003
CLPE60002;CLERMONT;60;OISE;32;HAUTS-DE-FRANCE;0.229438857;0.1566008951;0.2345068804;0.1559855894;-0.005068023;0.0006153057;CLPE60001;CLPE27003;CLPE27001;CLPE38003;CLPE31001;CLPE60003;CLPE54004;CLPE68005;CLPE28002;CLPE42003
CLPE60003;COMPIEGNE;60;OISE;32;HAUTS-DE-FRANCE;0.2251840936;0.1527044985;0.2217720383;0.1479347411;0.0034120553;0.0047697574;CLPE60001;CLPE28002;CLPE13003;CLPE76002;CLPE27002;CLPE16001;CLPE76004;CLPE42001;CLPE72001;CLPE26001
CLPE60004;SENLIS;60;OISE;32;HAUTS-DE-FRANCE;0.2214783548;0.1510664853;0.2213478606;0.1494854987;0.0001304941;0.0015809866;CLPE60001;CLPE13003;CLPE27002;CLPE76004;CLPE28002;CLPE77004;CLPE69M02;CLPE28003;CLPE60003;CLPE77001
CLPE61001;ARGENTAN - FLERS;61;ORNE;28;NORMANDIE;0.2233946131;0.1507652843;0.2362443331;0.1549185616;-0.01284972;-0.004153277;CLPE76001;CLPE89001;CLPE14004;CLPE28001;CLPE45001;CLPE42003;CLPE02001;CLPE18001;CLPE41003;CLPE27001
CLPE61002;VIMOUTIERS - L'AIGLE - MORTAGNE;61;ORNE;28;NORMANDIE;0.2181071318;0.1446632307;0.230172899;0.1527229889;-0.012065767;-0.008059758;CLPE41003;CLPE28001;CLPE21004;CLPE61001;CLPE58003;CLPE16003;CLPE71004;CLPE37003;CLPE76003;CLPE17005
CLPE61003;PAYS D'ALENÇON ET D'ANDAINE;61;ORNE;28;NORMANDIE;0.2055979326;0.1371764412;0.2213886593;0.1464182682;-0.015790727;-0.009241827;CLPE18001;CLPE24003;CLPE58004;CLPE61001;CLPE81001;CLPE16001;CLPE25001;CLPE89001;CLPE70003;CLPE43002
CLPE61003;PAYS D'ALENÇON ET D'ANDAINE;61;ORNE;52;PAYS DE LA LOIRE;0.2824813094;0.1915538493;0.2213886593;0.1464182682;0.0610926501;0.045135581;CLPE18001;CLPE24003;CLPE58004;CLPE61001;CLPE81001;CLPE16001;CLPE25001;CLPE89001;CLPE70003;CLPE43002
CLPE62001;ARRAS;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.2346810139;0.1584200021;0.2327201835;0.1549319575;0.0019608304;0.0034880446;CLPE51001;CLPE79002;CLPE62006;CLPE57003;CLPE62007;CLPE24003;CLPE18001;CLPE40001;CLPE47001;CLPE82002
CLPE62002;BÉTHUNE;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.1989177899;0.1343241546;0.2061805959;0.136998056;-0.007262806;-0.002673901;CLPE62005;CLPE59003;CLPE62003;CLPE62007;CLPE59002;CLPE62004;CLPE02004;CLPE80002;CLPE59001;CLPE76002
CLPE62003;BOULOGNE;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.2055483159;0.1351694553;0.2104225197;0.1417625051;-0.004874204;-0.00659305;CLPE59003;CLPE80002;CLPE76002;CLPE62007;CLPE62002;CLPE52003;CLPE76001;CLPE80001;CLPE88001;CLPE58004
CLPE62004;CALAIS;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.1942428255;0.1304646641;0.1989727873;0.1311165678;-0.004729962;-0.000651904;CLPE59001;CLPE02002;CLPE57001;CLPE02003;CLPE62002;CLPE54002;CLPE59002;CLPE62003;CLPE02004;CLPE57005
CLPE62005;LENS;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.1926832642;0.1260496719;0.2018260647;0.1345293544;-0.0091428;-0.008479682;CLPE62002;CLPE59002;CLPE62003;CLPE62004;CLPE59003;CLPE62007;CLPE80002;CLPE59001;CLPE59006;CLPE02002
CLPE62006;MONTREUIL;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.2259935187;0.1542128603;0.2342364338;0.1566556953;-0.008242915;-0.002442835;CLPE24003;CLPE80001;CLPE62001;CLPE84003;CLPE57003;CLPE19001;CLPE82002;CLPE81001;CLPE24001;CLPE18001
CLPE62007;SAINT-OMER;62;PAS-DE-CALAIS;32;HAUTS-DE-FRANCE;0.2069788003;0.1393025016;0.2183500537;0.1465885901;-0.011371253;-0.007286088;CLPE59003;CLPE62003;CLPE80001;CLPE62002;CLPE51001;CLPE70002;CLPE80003;CLPE76002;CLPE62001;CLPE52003
CLPE63001;CLERMONT MÉTROPOLE;63;PUY-DE-DÔME;84;AUVERGNE-RHÔNE-ALPES;0.2261713824;0.1489173131;0.2311073514;0.1520084068;-0.004935969;-0.003091094;CLPE21003;CLPE14002;CLPE25001;CLPE37004;CLPE33003;CLPE31004;CLPE38002;CLPE34003;CLPE76004;CLPE87002
CLPE63002;LIVRADOIS FOREZ;63;PUY-DE-DÔME;84;AUVERGNE-RHÔNE-ALPES;0.2270902286;0.1467908289;0.2265401104;0.1500717865;0.0005501182;-0.003280958;CLPE81003;CLPE63003;CLPE70002;CLPE03003;CLPE71001;CLPE88002;CLPE81002;CLPE23001;CLPE82002;CLPE17005
CLPE63003;RIOM LIMAGNE COMBRAILLES;63;PUY-DE-DÔME;84;AUVERGNE-RHÔNE-ALPES;0.2525586443;0.1675515485;0.2459713165;0.1627963026;0.0065873278;0.004755246;CLPE42003;CLPE63004;CLPE63002;CLPE81002;CLPE82002;CLPE33005;CLPE27001;CLPE72002;CLPE71004;CLPE24003
CLPE63004;SANCY VAL D'ALLIER;63;PUY-DE-DÔME;84;AUVERGNE-RHÔNE-ALPES;0.2652310775;0.1789255769;0.2582888326;0.1722678857;0.006942245;0.0066576911;CLPE22003;CLPE63003;CLPE64001;CLPE17006;CLPE19001;CLPE40001;CLPE71004;CLPE33005;CLPE37003;CLPE29003
CLPE64001;OLORON-SAINTE-MARIE;64;PYRÉNÉES-ATLANTIQUES;75;NOUVELLE-AQUITAINE;0.2715222326;0.1794008858;0.2438040695;0.1610130892;0.0277181632;0.0183877966;CLPE63004;CLPE43001;CLPE32002;CLPE86002;CLPE22003;CLPE71003;CLPE24001;CLPE65002;CLPE46002;CLPE24002
CLPE64002;PAU;64;PYRÉNÉES-ATLANTIQUES;75;NOUVELLE-AQUITAINE;0.229814108;0.152859771;0.2629282411;0.1766908279;-0.033114133;-0.023831057;CLPE40001;CLPE73002;CLPE19001;CLPE41001;CLPE29003;CLPE56003;CLPE01002;CLPE22002;CLPE29001;CLPE79002
CLPE64003;PAYS BASQUE;64;PYRÉNÉES-ATLANTIQUES;75;NOUVELLE-AQUITAINE;0.2792011562;0.189744966;0.2765495329;0.1885821363;0.0026516233;0.0011628296;CLPE17002;CLPE56001;CLPE33001;CLPE35003;CLPE40003;CLPE12002;CLPE29003;CLPE74001;CLPE83002;CLPE73002
CLPE65001;ARGELÈS GAZOST;65;HAUTES-PYRÉNÉES;76;OCCITANIE;0.3062965763;0.2203621701;0.2697101133;0.1803461572;0.036586463;0.040016013;CLPE24004;CLPE48001;CLPE17003;CLPE65002;CLPE40002;CLPE83002;CLPE48002;CLPE40003;CLPE07002;CLPE05001
CLPE65002;BAGNÈRES DE BIGORRE;65;HAUTES-PYRÉNÉES;76;OCCITANIE;0.2689509593;0.1706245995;0.2605492185;0.1746814176;0.0084017409;-0.004056818;CLPE64001;CLPE04001;CLPE17003;CLPE32002;CLPE22003;CLPE43001;CLPE40003;CLPE29003;CLPE24004;CLPE07002
CLPE65003;TARBES;65;HAUTES-PYRÉNÉES;76;OCCITANIE;0.216001733;0.1445682554;0.2151176721;0.1407739079;0.0008840609;0.0037943476;CLPE81001;CLPE09003;CLPE11001;CLPE81003;CLPE03002;CLPE36001;CLPE88001;CLPE58004;CLPE82002;CLPE24003
CLPE66001;CÉRET;66;PYRÉNÉES-ORIENTALES;76;OCCITANIE;0.2305403495;0.1556196676;0.2301031278;0.1518466893;0.0004372217;0.0037729783;CLPE11003;CLPE07002;CLPE34001;CLPE84004;CLPE31003;CLPE30002;CLPE04001;CLPE66003;CLPE30001;CLPE24001
CLPE66002;PERPIGNAN;66;PYRÉNÉES-ORIENTALES;76;OCCITANIE;0.1909520246;0.1243608678;0.2144883329;0.1402383423;-0.023536308;-0.015877474;CLPE30001;CLPE34001;CLPE11003;CLPE84002;CLPE45002;CLPE68003;CLPE10003;CLPE11001;CLPE80002;CLPE42001
CLPE66003;PRADES;66;PYRÉNÉES-ORIENTALES;76;OCCITANIE;0.2408359089;0.151279379;0.2417478172;0.1595136161;-0.000911908;-0.008234237;CLPE07002;CLPE04001;CLPE66001;CLPE31003;CLPE65002;CLPE24001;CLPE11003;CLPE84003;CLPE07003;CLPE64001
CLPE67001;HAGUENAU - WISSEMBOURG;67;BAS-RHIN;44;GRAND EST;0.2371171029;0.1640709906;0.2536568477;0.170465686;-0.016539745;-0.006394695;CLPE68005;CLPE67003;CLPE67004;CLPE71002;CLPE38003;CLPE27003;CLPE42003;CLPE68002;CLPE28002;CLPE26001
CLPE67002;MOLSHEIM;67;BAS-RHIN;44;GRAND EST;0.2855508706;0.195727644;0.2756216659;0.1867347761;0.0099292046;0.0089928679;CLPE67004;CLPE42002;CLPE67003;CLPE35004;CLPE44003;CLPE37001;CLPE69D02;CLPE22001;CLPE35001;CLPE01004
CLPE67003;SAVERNE;67;BAS-RHIN;44;GRAND EST;0.2578468853;0.1804007239;0.2581329478;0.1718760666;-0.000286062;0.0085246573;CLPE67004;CLPE67001;CLPE68005;CLPE27001;CLPE38003;CLPE67002;CLPE42003;CLPE01002;CLPE22002;CLPE69D02
CLPE67004;SÉLESTAT - ERSTEIN;67;BAS-RHIN;44;GRAND EST;0.2744816621;0.1809943927;0.2635695549;0.1791529799;0.0109121072;0.0018414129;CLPE67003;CLPE67002;CLPE38003;CLPE69D02;CLPE01002;CLPE67001;CLPE01004;CLPE68005;CLPE68002;CLPE50002
CLPE67005;STRASBOURG;67;BAS-RHIN;44;GRAND EST;0.2125718811;0.140307186;0.2228408251;0.1481476488;-0.010268944;-0.007840463;CLPE51003;CLPE59004;CLPE13004;CLPE34003;CLPE69M02;CLPE95001;CLPE38002;CLPE69M05;CLPE77001;CLPE21003
CLPE68001;ALTKIRCH;68;HAUT-RHIN;44;GRAND EST;0.2285603127;0.1500639161;0.2255627331;0.1525571638;0.0029975796;-0.002493248;CLPE68005;CLPE67001;CLPE70002;CLPE57004;CLPE54004;CLPE28003;CLPE03003;CLPE42003;CLPE89001;CLPE76001
CLPE68002;COLMAR;68;HAUT-RHIN;44;GRAND EST;0.2598111271;0.1696503634;0.2548903787;0.171665917;0.0049207484;-0.002015554;CLPE01002;CLPE50002;CLPE67001;CLPE71002;CLPE38003;CLPE14002;CLPE28002;CLPE67004;CLPE37004;CLPE68005
CLPE68003;MULHOUSE;68;HAUT-RHIN;44;GRAND EST;0.2003446614;0.1296890772;0.2104285948;0.1389894598;-0.010083933;-0.009300383;CLPE90001;CLPE42001;CLPE45002;CLPE84002;CLPE57002;CLPE02004;CLPE27002;CLPE66002;CLPE13003;CLPE54003
CLPE68004;SAINT-LOUIS;68;HAUT-RHIN;44;GRAND EST;0.1938222222;0.1106666667;0.2102315714;0.1350680136;-0.016409349;-0.024401347;CLPE68003;CLPE01003;CLPE74003;CLPE57005;CLPE90001;CLPE54001;CLPE28003;CLPE45002;CLPE57004;CLPE02004
CLPE68005;THANN - GUEBWILLER;68;HAUT-RHIN;44;GRAND EST;0.2502667042;0.1641873843;0.2489523832;0.1685656529;0.001314321;-0.004378269;CLPE67001;CLPE42003;CLPE67003;CLPE67004;CLPE71002;CLPE68002;CLPE18001;CLPE50002;CLPE26001;CLPE76001
CLPE69D01;RHÔNE NORD;69D;NOUVEAU RHÔNE;84;AUVERGNE-RHÔNE-ALPES;0.2692330823;0.1831193911;0.2679944876;0.1803496666;0.0012385947;0.0027697245;CLPE69D02;CLPE01002;CLPE73002;CLPE38003;CLPE01004;CLPE68002;CLPE71005;CLPE67004;CLPE22002;CLPE69D04
CLPE69D02;RHÔNE OUEST;69D;NOUVEAU RHÔNE;84;AUVERGNE-RHÔNE-ALPES;0.2724952064;0.1811051817;0.2694255512;0.1848257624;0.0030696552;-0.003720581;CLPE69D01;CLPE67004;CLPE69D03;CLPE73002;CLPE01001;CLPE22001;CLPE14001;CLPE67003;CLPE69D04;CLPE01002
CLPE69D03;RHÔNE SUD 1;69D;NOUVEAU RHÔNE;84;AUVERGNE-RHÔNE-ALPES;0.277623614;0.1921036917;0.267606505;0.182674392;0.010017109;0.0094292998;CLPE33002;CLPE69D04;CLPE69D02;CLPE01001;CLPE31002;CLPE69D01;CLPE73002;CLPE74001;CLPE42002;CLPE01002
CLPE69D04;RHÔNE SUD 2;69D;NOUVEAU RHÔNE;84;AUVERGNE-RHÔNE-ALPES;0.2503331063;0.1772569804;0.2702659988;0.1836668506;-0.019932892;-0.00640987;CLPE33002;CLPE69D03;CLPE01001;CLPE31002;CLPE69D02;CLPE69D01;CLPE73002;CLPE67004;CLPE74001;CLPE38003
CLPE69M01;LES PORTES DU SUD;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.2008182355;0.1315344577;0.2150899273;0.1429943394;-0.014271692;-0.011459882;CLPE69M05;CLPE77001;CLPE68003;CLPE91001;CLPE67005;CLPE60004;CLPE69M02;CLPE42001;CLPE59004;CLPE51003
CLPE69M02;LÔNES ET CÔTEAUX DU RHÔNE;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.2221698304;0.1479111375;0.2251169179;0.1488649402;-0.002947087;-0.000953803;CLPE38002;CLPE60004;CLPE76004;CLPE51003;CLPE13003;CLPE28002;CLPE42001;CLPE67005;CLPE34003;CLPE37004
CLPE69M04;PORTES DES ALPES;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.219688699;0.1487569793;0.2299180108;0.1518545835;-0.010229312;-0.003097604;CLPE69M02;CLPE38002;CLPE63001;CLPE31004;CLPE21003;CLPE69M05;CLPE51003;CLPE13001;CLPE33003;CLPE34003
